path,relpath,size_bytes,sha256,suffix,category,syntax_ok,route_tokens
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\pranet_seed20260819_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\pranet_seed20260819_source_tent1_pl_lock.json,1895,c597e81ad90c7a014029d740fd6af5c9bc53ec55a337a3d73307f63ab903efed,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\segformer_b0_seed20260820_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\segformer_b0_seed20260820_source_tent1_pl_lock.json,1919,f37e60797c0c7c2d046709aafca3347297f862c0ccf4fcd3f05a388e5a6b1efb,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\segformer_b0_seed20260821_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\segformer_b0_seed20260821_source_tent1_pl_lock.json,1919,35823de5b3e4a08834e98643b0c63841f4854d9af9094d324aa54f6a2841afa7,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\segformer_b0_seed20260822_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix2_v1\state_predictions\segformer_b0_seed20260822_source_tent1_pl_lock.json,1919,6f516fac8d56c36a02bbb3642509cc0f02ea2bd8a41126805eca609f38413016,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\R14C1_SUNSEG_MODEL_FRAME_PREDICTION_MANIFEST.csv,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\R14C1_SUNSEG_MODEL_FRAME_PREDICTION_MANIFEST.csv,6811943,1ea4fae25a270babb9b1b0b2d2f1c4f694f458079f573b6f070c098ab3a96e40,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\R14C1_SUNSEG_SOURCE_TENT1_PL_PREDICTION_LOCK.json,8035,802e585dc075df23e0eeddf2b7d613d229dd1f7c6ae99aeaa89cf7dd7b358163,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\R14C1A_CANONICALIZATION_STATE_AUDIT.csv,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\R14C1A_CANONICALIZATION_STATE_AUDIT.csv,3696,04f25b07f5153e01758774e3d37cf054388fe19ae307094510a20d524f01d4cf,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\deeplabv3_r50_seed20260817_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\deeplabv3_r50_seed20260817_source_tent1_pl_lock.json,2925,cd7a5a2311ca86f13be423d0789c4638c2a9d1a5720babf18be3bae100c1367b,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\deeplabv3_r50_seed20260818_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\deeplabv3_r50_seed20260818_source_tent1_pl_lock.json,2925,3a4c76ce88c62f3520d50d22b9bbd118983e86ad3135117ec154c7eccf945bb3,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\deeplabv3_r50_seed20260819_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\deeplabv3_r50_seed20260819_source_tent1_pl_lock.json,2925,61c3b63166c3006426f4b9eaf11fd759a7712621c5fea5b4fa292509ecd71107,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\pranet_seed20260817_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\pranet_seed20260817_source_tent1_pl_lock.json,2897,ea74e3035144f6f4a293605a2a56a8a1054321e7fb0ab409174b13eccf25a27a,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\pranet_seed20260818_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\pranet_seed20260818_source_tent1_pl_lock.json,2897,b1d64337da6f693bb62d361cd2c6acaed9ccf20a2701a535aa494ef0c4f75357,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\pranet_seed20260819_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\pranet_seed20260819_source_tent1_pl_lock.json,2897,0decfd5619619dc510d90a6a78106b77e808aa177ab8aa49ed4e08acef96af08,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\segformer_b0_seed20260820_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\segformer_b0_seed20260820_source_tent1_pl_lock.json,2927,0322d51b73cb79ac18bbb7d86cdccf2d51d0a2da3000fc7740fac98aa93dd570,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\segformer_b0_seed20260821_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\segformer_b0_seed20260821_source_tent1_pl_lock.json,2927,d8203da8a4c0b0b9b98d23b53cd1590c4d522355ae97b6ccfae688949cc1074f,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\segformer_b0_seed20260822_source_tent1_pl_lock.json,outputs\Q1_R14C1_sunseg_source_tent1_pl_prediction_lock_preGT_fix3_v1\state_predictions\segformer_b0_seed20260822_source_tent1_pl_lock.json,2927,411ef000460d9893b072640a67c86a186d3c5d8379764bf2b70e31598c7d5629,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C2A_frozen_safety_estimator_lineage_schema_preflight_fix2_v1\R14C2A_FROZEN_SAFETY_ESTIMATOR_LINEAGE_SCHEMA_AUDIT.json,outputs\Q1_R14C2A_frozen_safety_estimator_lineage_schema_preflight_fix2_v1\R14C2A_FROZEN_SAFETY_ESTIMATOR_LINEAGE_SCHEMA_AUDIT.json,103902,8d789ef0c78d6a49712ae38d4c133f45038cfad5e94297fea6c43d14e3727586,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1\information_boundary_audit.json,outputs\Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1\information_boundary_audit.json,747,bd8a0186ce3ecaa1cba29ab7bf51a04620f91e1d1b1173b9f0dd916d10f0d639,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1\R14C2B_SUNSEG_FROZEN_SAFETY_SCORE_LOCK.json,outputs\Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1\R14C2B_SUNSEG_FROZEN_SAFETY_SCORE_LOCK.json,6114,29030a2301178575971c8f5fab2c131d7cc06ffa99dbbd98431c288a3343337d,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1\R14C2B_unlabeled_family_score_summary.csv,outputs\Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1\R14C2B_unlabeled_family_score_summary.csv,315,4ce4a2718cb512c5f6e058c9b703dbb67649875aa7635240a250e8abbe3239f4,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1\R14C2B_unlabeled_split_score_summary.csv,outputs\Q1_R14C2B_sunseg_frozen_safety_score_lock_preGT_fix1_v1\R14C2B_unlabeled_split_score_summary.csv,299,a1b319c6beb65d5024ce5a76c8d2f891de9cd00a0a5df2c25367d2c1b9510ac7,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C3A_sunseg_gt_reveal_outcome_lineage_preflight_fix1_v1\R14C3A_SUNSEG_GT_REVEAL_OUTCOME_LINEAGE_AUDIT.json,outputs\Q1_R14C3A_sunseg_gt_reveal_outcome_lineage_preflight_fix1_v1\R14C3A_SUNSEG_GT_REVEAL_OUTCOME_LINEAGE_AUDIT.json,81768,7b1d0d65763d58c565701cda2c954cb31c093522774c939d2a0919a7140b4fa9,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\information_boundary_audit.json,outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\information_boundary_audit.json,982,315dd11fa12a91a12efc2c1e437a139b56800571ecddf97c43f52aa0712c644b,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_ACTION_SHIFT_MECHANISM_SUMMARY.json,outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_ACTION_SHIFT_MECHANISM_SUMMARY.json,244,2957fe36cb65ef0b65d6ef60a24f19773b24ad97f6b1f89ea402095860d7c74d,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_DUAL_ACTION_OUTCOME_SUMMARY.csv,outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_DUAL_ACTION_OUTCOME_SUMMARY.csv,717,56478b2b46383fa41be2bbec414953791a405d2a3838cf673f30ddc1dd713dfd,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_FAMILY_ACTION_OUTCOME_SUMMARY.csv,outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_FAMILY_ACTION_OUTCOME_SUMMARY.csv,1684,94b30d094b8f7b9d4c58540dac41dd4d5e8aabdeae3845977f6a640e064c3dcc,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_LOCKED_SCORE_DUAL_ACTION_EVALUATION_PANEL.csv,outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_LOCKED_SCORE_DUAL_ACTION_EVALUATION_PANEL.csv,3598058,d3df3995c1470220ed53379bc6623cd55741c394a6459fedf4eaa103fe8192d8,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_SUN_GT_DECODE_AUDIT.csv,outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_SUN_GT_DECODE_AUDIT.csv,380064,4eed03f9704233001a8d49fb8707cc16a46a5088807e957794ad5099e351b64e,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_SUNSEG_DUAL_ACTION_FROZEN_SCORE_EVALUATION_LOCK.json,outputs\Q1_R14C3B_sunseg_gt_reveal_dual_action_frozen_score_evaluation_fix1_v1\R14C3B_SUNSEG_DUAL_ACTION_FROZEN_SCORE_EVALUATION_LOCK.json,9076,d510c3f1b11aa6210265eba1f30c1c3d8c1c5a7e1c16539abe6b31269488329c,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15A0_prediction_conditioned_core_ablation_LOMO_fix1_v1\R15A0_by_family_summary.csv,outputs\Q1_R15A0_prediction_conditioned_core_ablation_LOMO_fix1_v1\R15A0_by_family_summary.csv,6807,614dfa4a6001b9f215a65a2bea52fb4545674dd9bbe52596648e3220c57399bf,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15A0_prediction_conditioned_core_ablation_LOMO_fix1_v1\R15A0_CORE_ABLATION_LOCK.json,outputs\Q1_R15A0_prediction_conditioned_core_ablation_LOMO_fix1_v1\R15A0_CORE_ABLATION_LOCK.json,3500,a28835ad18cd31e01bf0af0a1696788f6a3aecaf241c083e8399230ca7ccb30a,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15A0_prediction_conditioned_core_ablation_LOMO_fix1_v1\R15A0_macro_summary.csv,outputs\Q1_R15A0_prediction_conditioned_core_ablation_LOMO_fix1_v1\R15A0_macro_summary.csv,2365,787167aca6b81ee45d10651b6c0ce5cdea7756e5da84b23d6b3b978f7dfa96d5,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15A0_prediction_conditioned_core_ablation_LOMO_fix1_v1\R15A0_new_method_fold_audit.csv,outputs\Q1_R15A0_prediction_conditioned_core_ablation_LOMO_fix1_v1\R15A0_new_method_fold_audit.csv,29149,14b336f3d78a6f6fb8ff2fa134362e316dac05d6c67e079162182038179d20db,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15A1_core_ablation_case_clustered_paired_bootstrap_fix2_v1\R15A1_component_claim_audit.json,outputs\Q1_R15A1_core_ablation_case_clustered_paired_bootstrap_fix2_v1\R15A1_component_claim_audit.json,591,6430006ee4b8c123f8e99ad9a38c8a2ee7211dd3ae7e3e7edebceffe9964db28,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15A1_core_ablation_case_clustered_paired_bootstrap_fix2_v1\R15A1_CORE_ABLATION_PAIRED_BOOTSTRAP_LOCK.json,outputs\Q1_R15A1_core_ablation_case_clustered_paired_bootstrap_fix2_v1\R15A1_CORE_ABLATION_PAIRED_BOOTSTRAP_LOCK.json,4698,d7ab63c9f643e39b237e17cfd7bf761730519ccb8aea53f3ad4809c63e0d6a45,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15B0_selective_adaptation_external_utility_preflight_fix1_v1\R15B0_SELECTIVE_ADAPTATION_UTILITY_INPUT_LOCK.json,outputs\Q1_R15B0_selective_adaptation_external_utility_preflight_fix1_v1\R15B0_SELECTIVE_ADAPTATION_UTILITY_INPUT_LOCK.json,5006,49bdf197919059c115156a44eaa57a9304c5c1f11545f9e2841f657856af4713,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15B1_selective_adaptation_risk_coverage_utility_fix1_v1\R15B1_SELECTIVE_ADAPTATION_UTILITY_LOCK.json,outputs\Q1_R15B1_selective_adaptation_risk_coverage_utility_fix1_v1\R15B1_SELECTIVE_ADAPTATION_UTILITY_LOCK.json,4325,4f0ce882a5e040a7e4f19dd140daab9b2bef3fe3be22fb63a9c62748dd64f981,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15C1_continuous_risk_delta_dice_external_analysis_fix1_v1\R15C1_CONTINUOUS_RISK_CLAIM_AUDIT.json,outputs\Q1_R15C1_continuous_risk_delta_dice_external_analysis_fix1_v1\R15C1_CONTINUOUS_RISK_CLAIM_AUDIT.json,656,b13b13abeb5ccc85a01717fa5fdd2176f9045b038a7e85eae8f2b753b16b3cfd,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15C1_continuous_risk_delta_dice_external_analysis_fix1_v1\R15C1_CONTINUOUS_RISK_EXTERNAL_ANALYSIS_LOCK.json,outputs\Q1_R15C1_continuous_risk_delta_dice_external_analysis_fix1_v1\R15C1_CONTINUOUS_RISK_EXTERNAL_ANALYSIS_LOCK.json,4438,5aa2299b541df31f488d252ed3e59505f3b646d58141b74c863b2c569d697e17,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15D0_runtime_computational_overhead_preflight_fix2_v1\R15D0_RUNTIME_COHORT_256.csv,outputs\Q1_R15D0_runtime_computational_overhead_preflight_fix2_v1\R15D0_RUNTIME_COHORT_256.csv,184925,783fe894cc6e660ca1e6a3bc075082255651b4bf3e53a9ce73cd6069a49931b2,.csv,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_R15D0_runtime_computational_overhead_preflight_fix2_v1\R15D0_RUNTIME_OVERHEAD_PROTOCOL_LOCK.json,outputs\Q1_R15D0_runtime_computational_overhead_preflight_fix2_v1\R15D0_RUNTIME_OVERHEAD_PROTOCOL_LOCK.json,4632,b2981c6530cab8df33781e6c55b1195e7836f5d2c95c639e2791e5c225226bef,.json,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_R15D1_runtime_computational_overhead_benchmark_fix1_v1\R15D1_dino_runtime_by_batch.csv,outputs\Q1_R15D1_runtime_computational_overhead_benchmark_fix1_v1\R15D1_dino_runtime_by_batch.csv,1450,6a5fbaaa302647be145e6bc58261bd240aaade13684a06c343e425740e538a12,.csv,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_R15D1_runtime_computational_overhead_benchmark_fix1_v1\R15D1_downstream_safety_runtime.csv,outputs\Q1_R15D1_runtime_computational_overhead_benchmark_fix1_v1\R15D1_downstream_safety_runtime.csv,429,6fc40bcd434cf5eb7b12b2695ecad688b96a78c16c81bf97ce790a8b70373563,.csv,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_R15D1_runtime_computational_overhead_benchmark_fix1_v1\R15D1_model_complexity_and_artifact_size.json,outputs\Q1_R15D1_runtime_computational_overhead_benchmark_fix1_v1\R15D1_model_complexity_and_artifact_size.json,1621,86cfe3a771cf7592a8a32f54a28efa78762e32d17d0987833fa6b81c6bffc7a9,.json,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_R15D1_runtime_computational_overhead_benchmark_fix1_v1\R15D1_RUNTIME_COMPUTATIONAL_OVERHEAD_LOCK.json,outputs\Q1_R15D1_runtime_computational_overhead_benchmark_fix1_v1\R15D1_RUNTIME_COMPUTATIONAL_OVERHEAD_LOCK.json,3578,687265698d416b5cf92714af682ae1c4779dc41c6e3d5c41a515bf278fecc9d9,.json,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_R15D1_runtime_computational_overhead_benchmark_fix1_v1\R15D1_total_safety_overhead.csv,outputs\Q1_R15D1_runtime_computational_overhead_benchmark_fix1_v1\R15D1_total_safety_overhead.csv,823,d673d888aa4f8c656b062e94f6ee75e388cb9a30b9f96a4644fe7508ade18e55,.csv,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_R15E0_final_experiment_evidence_synthesis_fix1_v1\Table_R15D_runtime_overhead.csv,outputs\Q1_R15E0_final_experiment_evidence_synthesis_fix1_v1\Table_R15D_runtime_overhead.csv,932,611e8c4d7be2c7a191b322deeadf1dfb62d37468f947228cbea8d9e0771283c0,.csv,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_R15E0_final_experiment_evidence_synthesis_fix2_v1\R15E0_FINAL_EXPERIMENT_EVIDENCE_LOCK.json,outputs\Q1_R15E0_final_experiment_evidence_synthesis_fix2_v1\R15E0_FINAL_EXPERIMENT_EVIDENCE_LOCK.json,1910,e4926fca75fc6789007bc39f1b044966eb4703715fc49197ae992f9bf2defb96,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_R15E0_final_experiment_evidence_synthesis_fix2_v1\Table_R15D_runtime_overhead.csv,outputs\Q1_R15E0_final_experiment_evidence_synthesis_fix2_v1\Table_R15D_runtime_overhead.csv,932,611e8c4d7be2c7a191b322deeadf1dfb62d37468f947228cbea8d9e0771283c0,.csv,protocol_or_result_sidecar,,runtime
F:\MEDSEG_SAFETTA\outputs\Q1_S00A_iae_pre_adaptation_gradient_probe_v1\dataset_audit.json,outputs\Q1_S00A_iae_pre_adaptation_gradient_probe_v1\dataset_audit.json,1341,1aa065c6f43d518a6f0ad74471b776c6bdd11fa9c4dea6ce65bcb364f83fdc6f,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S00A_iae_pre_adaptation_gradient_probe_v1\leakage_integrity_audit.json,outputs\Q1_S00A_iae_pre_adaptation_gradient_probe_v1\leakage_integrity_audit.json,1395,a3268378b2ca1e49146a4557c84522455417af58a6b35c1abded27ada78804c1,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S00A_iae_pre_adaptation_gradient_probe_v1\preadapt_feature_manifest.json,outputs\Q1_S00A_iae_pre_adaptation_gradient_probe_v1\preadapt_feature_manifest.json,222984,17e1c08543d28455eebeb4f6ea990916a20bb88939000efdcde87c27492117c5,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S00A_iae_pre_adaptation_gradient_probe_v1\Q1_S00A_IAE_FEASIBILITY_LOCK.json,outputs\Q1_S00A_iae_pre_adaptation_gradient_probe_v1\Q1_S00A_IAE_FEASIBILITY_LOCK.json,2486,ed0d82f26f717975a7a1cf9d8bcf9e866a394087b38efdb9903858d4bc020a85,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix1__building\provenance_audit.json,outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix1__building\provenance_audit.json,1767,23a5f05b1b5e737e98f0129999daf0cda99f699b1da971693d6937b36efc8a45,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\leakage_integrity_audit.json,outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\leakage_integrity_audit.json,1290,bf772b6ef4ec103a9c86936595a7480a887d891db0ae7a9c2830b46deba3142f,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\provenance_audit.json,outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\provenance_audit.json,1770,deb4b265fc09e027091166c6bff6b7963992758018118f7be2605ef0e55f0afb,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\Q1_S01_SUSCEPTIBILITY_MECHANISM_LOCK.json,outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\Q1_S01_SUSCEPTIBILITY_MECHANISM_LOCK.json,3375,be15ed43cf55f4d79cc7a29f0f9de8b595ecead05f5236b747086a16805559bc,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\single_feature_audit.csv,outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\single_feature_audit.csv,1578,b6425f5b80d8d13b9e166fa51c31df910f8390ece8793cb5f90446a8be053f3e,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\source_dice_audit.csv,outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\source_dice_audit.csv,266,0eff0f6ab6fee8a6f46f891aaac632fa9cd9cd192c578cb4a6bc494f32c59cb1,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\within_perturbation_audit.csv,outputs\Q1_S01_pre_adaptation_susceptibility_mechanism_audit_v1_fix2\within_perturbation_audit.csv,1028,95ca46468b9de7f1342a1e7531be5c85b06fdd8b2b8f7a65c443c813f1bfb7f5,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S02A_model_case_interaction_mechanism_audit_v1\leakage_integrity_audit.json,outputs\Q1_S02A_model_case_interaction_mechanism_audit_v1\leakage_integrity_audit.json,2040,e16887952f73cb9abd96ce85f6e8f423ce666276251182879b1b07a8d53c6bf0,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S02A_model_case_interaction_mechanism_audit_v1\matched_unit_audit.csv,outputs\Q1_S02A_model_case_interaction_mechanism_audit_v1\matched_unit_audit.csv,343052,159548efeaf8292ee9a9fc49546e67e071099df0f3be4314baa811e1b4b6459e,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S02A_model_case_interaction_mechanism_audit_v1\provenance_audit.json,outputs\Q1_S02A_model_case_interaction_mechanism_audit_v1\provenance_audit.json,1156,833093118f6250ef018d3ad60b048e644ef2de97a6c5bef648e8aee1ec2b48f0,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\Q1_S02A_model_case_interaction_mechanism_audit_v1\Q1_S02A_MODEL_CASE_INTERACTION_LOCK.json,outputs\Q1_S02A_model_case_interaction_mechanism_audit_v1\Q1_S02A_MODEL_CASE_INTERACTION_LOCK.json,5221,e360a433cd77a04f17974d7023763f1e1f22e54746e011d5b18fb99d18595559,.json,protocol_or_result_sidecar,,
